name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Tyler Lyne,Jr,Merrimack,OF,197,0.396,35.964,8.581,0.855,0.381,0.474,0.326,0.148,0.357,0.102,0.076,0.005
Evan Pietronico,So,NJIT,OF,238,0.396,43.449,10.367,0.857,0.382,0.475,0.304,0.171,0.324,0.101,0.113,0.017
Charles Ameer,Jr,William & Mary,OF,250,0.396,45.639,10.889,0.849,0.388,0.461,0.277,0.184,0.383,0.288,0.12,0.032
Cameron Olson,Sr,UC Davis,OF,167,0.396,30.487,7.274,0.868,0.365,0.503,0.273,0.23,0.333,0.228,0.09,0.03
Aaron Bence,Jr,Murray St.,INF,123,0.396,22.455,5.358,0.821,0.423,0.398,0.311,0.087,0.39,0.179,0.106,0.0
Phil Sciretta,Sr,Virginia Tech,INF,258,0.395,46.866,11.004,0.827,0.411,0.416,0.315,0.101,0.371,0.163,0.109,0.012
Logan Andersen,Fr,SIUE,INF,205,0.395,37.238,8.743,0.834,0.4,0.434,0.289,0.145,0.419,0.288,0.112,0.02
Dylan Paul,So,Texas St.,C,126,0.395,22.888,5.374,0.859,0.373,0.486,0.306,0.18,0.356,0.175,0.056,0.024
Owen Miller,Fr,Illinois St.,INF,253,0.395,45.957,10.79,0.866,0.368,0.498,0.328,0.17,0.396,0.198,0.055,0.02
Toby Hanson,So,Minnesota,INF,176,0.395,31.97,7.506,0.85,0.392,0.458,0.301,0.157,0.406,0.273,0.119,0.028
Rudy Karre,Fr,Kansas,INF,109,0.395,19.8,4.649,0.813,0.413,0.4,0.271,0.129,0.318,0.174,0.165,0.018
Gage Matuszak,Jr,Washington,INF,101,0.395,18.347,4.308,0.873,0.356,0.517,0.27,0.247,0.463,0.426,0.099,0.05
Colby Bortles,Jr,Ole Miss,INF,264,0.395,47.956,11.26,0.854,0.379,0.475,0.269,0.206,0.327,0.223,0.117,0.03
Rudy Rott,Fr,Ohio,C,240,0.395,43.596,10.236,0.834,0.408,0.426,0.319,0.107,0.356,0.125,0.088,0.012
Tom Marcinczyk,Jr,Rutgers,OF,243,0.395,44.141,10.364,0.841,0.395,0.446,0.27,0.176,0.309,0.152,0.152,0.016
Stephen Letz,Sr,Northern Ill.,OF,205,0.395,37.238,8.743,0.862,0.376,0.486,0.304,0.182,0.307,0.107,0.083,0.039
Mark Lowrie,Sr,Winthrop,INF,239,0.395,43.414,10.193,0.816,0.418,0.398,0.328,0.07,0.366,0.105,0.134,0.008
A.J. Reynolds,Jr,Jacksonville St.,INF,133,0.395,24.159,5.672,0.877,0.346,0.531,0.328,0.203,0.421,0.241,0.023,0.015
Joshua Williams,N/A,Ark.-Pine Bluff,INF,107,0.395,19.437,4.564,0.837,0.411,0.426,0.319,0.107,0.368,0.159,0.112,0.019
Cj Young,Jr,Elon,INF,208,0.395,37.783,8.871,0.822,0.409,0.413,0.293,0.12,0.372,0.183,0.149,0.005
Matt Meeder,Jr,Mercer,INF,280,0.395,50.862,11.942,0.8,0.429,0.371,0.278,0.093,0.309,0.096,0.168,0.011
Matt Menard,Jr,Baylor,C,175,0.394,31.63,7.305,0.871,0.371,0.5,0.309,0.191,0.345,0.171,0.091,0.034
Alex Dunlap,Jr,Stanford,OF,190,0.394,34.341,7.931,0.842,0.395,0.447,0.292,0.155,0.352,0.189,0.111,0.021
Matt Hinchy,Jr,Albany (NY),INF,194,0.394,35.064,8.098,0.831,0.402,0.429,0.349,0.08,0.395,0.124,0.072,0.005
Cory Reid,Sr,Stetson,INF,242,0.394,43.74,10.102,0.842,0.388,0.454,0.278,0.176,0.314,0.169,0.087,0.029
Daniel Rizzie,Sr,Xavier,C,276,0.394,49.885,11.521,0.852,0.38,0.472,0.317,0.155,0.329,0.101,0.091,0.033
Tyler Frost,So,Gonzaga,OF,261,0.394,47.174,10.895,0.858,0.375,0.483,0.309,0.174,0.372,0.207,0.088,0.027
Desi Ammons,Sr,Belmont,C,158,0.394,28.557,6.595,0.866,0.386,0.48,0.299,0.181,0.324,0.139,0.133,0.025
Keith Kelly,Sr,Northeastern,INF,210,0.394,37.956,8.766,0.813,0.414,0.399,0.283,0.116,0.336,0.171,0.133,0.019
Lucas Halstead,So,Pacific,C,202,0.394,36.51,8.432,0.856,0.376,0.48,0.313,0.167,0.405,0.252,0.099,0.025
Trey Stine,Jr,New Mexico St.,INF,243,0.394,43.92,10.143,0.862,0.374,0.488,0.281,0.207,0.331,0.198,0.086,0.029
Alex Caruso,Sr,St. John's (NY),OF,255,0.394,46.089,10.644,0.792,0.439,0.353,0.294,0.059,0.346,0.114,0.192,0.0
Trevor Putzig,So,Tennessee Tech,INF,182,0.394,32.895,7.597,0.871,0.368,0.503,0.308,0.195,0.333,0.143,0.082,0.027
Manny Jefferson,Jr,Pepperdine,INF,229,0.394,41.39,9.559,0.872,0.362,0.51,0.272,0.238,0.305,0.218,0.109,0.052
Matt Mclean,Sr,UT Arlington,OF,277,0.394,50.066,11.563,0.819,0.412,0.407,0.307,0.1,0.336,0.079,0.13,0.0
Justin Erlandson,Jr,Utah Valley,OF,179,0.394,32.353,7.472,0.825,0.402,0.423,0.302,0.121,0.394,0.218,0.123,0.011
Will Haueter,Fr,Northern Ky.,INF,183,0.394,33.076,7.639,0.832,0.393,0.439,0.329,0.11,0.38,0.126,0.082,0.0
David Banuelos,So,Long Beach St.,C,143,0.393,25.716,5.839,0.842,0.406,0.436,0.299,0.137,0.372,0.21,0.126,0.021
Aaron Palmer,Jr,New Orleans,INF,271,0.393,48.735,11.066,0.841,0.399,0.442,0.325,0.117,0.353,0.1,0.085,0.007
Brock Deatherage,So,NC State,OF,262,0.393,47.117,10.699,0.858,0.385,0.473,0.312,0.161,0.383,0.202,0.08,0.023
Robin Adames,Fr,Lamar University,INF,210,0.393,37.765,8.575,0.849,0.371,0.478,0.296,0.182,0.348,0.186,0.048,0.029
Daniel Garner,Jr,Northwestern St.,C,237,0.393,42.621,9.678,0.857,0.376,0.481,0.308,0.173,0.391,0.224,0.097,0.021
Christian Donahue,So,Oregon St.,INF,216,0.393,38.844,8.82,0.848,0.384,0.464,0.339,0.125,0.395,0.139,0.069,0.005
Jake Willsey,Jr,Tulane,INF,216,0.393,38.844,8.82,0.896,0.361,0.535,0.265,0.27,0.333,0.273,0.102,0.046
Jack Zoellner,Jr,New Mexico,INF,269,0.393,48.376,10.985,0.868,0.379,0.489,0.307,0.182,0.36,0.201,0.1,0.03
Michael Paez,Jr,Coastal Carolina,OF,341,0.393,61.324,13.925,0.875,0.361,0.514,0.276,0.238,0.291,0.155,0.094,0.044
Stefan Trosclair,Sr,Louisiana,INF,281,0.393,50.534,11.475,0.852,0.384,0.468,0.277,0.191,0.281,0.085,0.093,0.025
Aaron Bossi,Sr,Marshall,INF,252,0.393,45.318,10.29,0.861,0.377,0.484,0.333,0.151,0.345,0.095,0.063,0.024
Blake Graham,Jr,Missouri St.,OF,241,0.393,43.34,9.841,0.844,0.386,0.458,0.3,0.158,0.331,0.141,0.091,0.021
Dan Durkin,Jr,Michigan St.,INF,246,0.393,44.239,10.045,0.856,0.402,0.454,0.324,0.13,0.372,0.167,0.098,0.024
Tyler Adkison,So,San Diego St.,OF,237,0.393,42.621,9.678,0.874,0.367,0.507,0.303,0.204,0.329,0.139,0.097,0.025
Joseph Burns,Sr,Quinnipiac,C,216,0.393,38.844,8.82,0.856,0.375,0.481,0.294,0.187,0.318,0.144,0.12,0.032
Matt Feinstein,Fr,Dartmouth,OF,102,0.392,18.251,4.073,0.782,0.441,0.341,0.306,0.035,0.356,0.118,0.157,0.0
Mikael-Ali Mogues,Jr,Seton Hall,INF,223,0.392,39.901,8.904,0.811,0.426,0.385,0.251,0.134,0.315,0.206,0.179,0.018
Connor Myers,Sr,Old Dominion,OF,252,0.392,45.09,10.062,0.869,0.397,0.472,0.31,0.162,0.349,0.171,0.099,0.024
Nicky Lopez,Jr,Creighton,INF,247,0.392,44.195,9.862,0.841,0.397,0.444,0.306,0.138,0.319,0.053,0.105,0.008
Zach Mckinstry,So,Central Mich.,INF,281,0.392,50.279,11.22,0.817,0.434,0.383,0.325,0.058,0.371,0.11,0.107,0.0
Cole Rutherford,Jr,Cornell,INF,146,0.392,26.123,5.829,0.868,0.356,0.512,0.276,0.236,0.296,0.164,0.096,0.041
Shane Timmons,So,San Jose St.,C,205,0.392,36.68,8.185,0.842,0.39,0.452,0.328,0.124,0.356,0.117,0.068,0.02
Joe Robbins,Jr,Louisiana,INF,269,0.392,48.131,10.74,0.87,0.379,0.491,0.286,0.205,0.321,0.178,0.123,0.037
Cam Walsh,Fr,Northeastern,OF,175,0.392,31.312,6.987,0.811,0.411,0.4,0.317,0.083,0.421,0.211,0.143,0.006
Tanner Mann,Fr,Appalachian St.,OF,200,0.392,35.785,7.985,0.853,0.37,0.483,0.293,0.19,0.359,0.2,0.095,0.02
Reece Hampton,Fr,Charlotte,OF,267,0.392,47.774,10.661,0.826,0.408,0.418,0.335,0.083,0.363,0.086,0.079,0.007
Darian Carpenter,Jr,VCU,INF,248,0.392,44.374,9.902,0.842,0.379,0.463,0.285,0.178,0.34,0.206,0.101,0.032
Clayton Smithson,Sr,Austin Peay,INF,221,0.392,39.543,8.824,0.889,0.348,0.541,0.284,0.257,0.366,0.262,0.081,0.032
Daniel Kerwin,Jr,UT Martin,C,188,0.392,33.638,7.506,0.854,0.372,0.482,0.299,0.183,0.366,0.202,0.106,0.021
Bryndan Arredondo,Jr,Lamar University,C,225,0.392,40.259,8.984,0.834,0.391,0.443,0.314,0.129,0.347,0.124,0.102,0.013
Tyler Dixon,Sr,Murray St.,OF,138,0.392,24.692,5.51,0.862,0.362,0.5,0.275,0.225,0.443,0.391,0.123,0.043
Eddie Posavec,Jr,Binghamton,C,219,0.392,39.185,8.744,0.829,0.397,0.432,0.319,0.113,0.371,0.132,0.11,0.0
Brian Lamboy,Sr,LIU,INF,225,0.392,40.259,8.984,0.811,0.413,0.398,0.309,0.089,0.314,0.04,0.133,0.004
Greg Popylisen,Jr,New Mexico St.,OF,173,0.392,30.954,6.907,0.839,0.399,0.44,0.326,0.114,0.425,0.202,0.104,0.006
Devin Mann,Fr,Louisville,INF,112,0.392,20.04,4.472,0.815,0.411,0.404,0.303,0.101,0.38,0.188,0.134,0.0
Ryne Birk,Jr,Texas A&M,INF,295,0.392,52.784,11.779,0.861,0.383,0.478,0.31,0.168,0.326,0.115,0.098,0.024
Cory Geisler,Sr,Texas St.,OF,111,0.392,19.861,4.432,0.86,0.36,0.5,0.34,0.16,0.391,0.153,0.018,0.018
Kellen Marruffo,Sr,Utah,INF,193,0.392,34.533,7.706,0.831,0.399,0.432,0.314,0.118,0.365,0.161,0.104,0.016
Mike Carter,Jr,Rutgers,OF,116,0.392,20.756,4.632,0.832,0.414,0.418,0.367,0.051,0.404,0.086,0.103,0.0
Taylor Love,Sr,Louisiana Tech,INF,148,0.392,26.481,5.909,0.807,0.412,0.395,0.261,0.134,0.289,0.128,0.122,0.02
Clay Payne,Jr,Belmont,C,253,0.392,45.269,10.102,0.879,0.356,0.523,0.278,0.245,0.323,0.229,0.095,0.04
David Young,Jr,Lehigh,P,220,0.392,39.364,8.784,0.838,0.395,0.443,0.325,0.118,0.337,0.064,0.064,0.009
Quintin Rohrbaugh,Jr,UT Arlington,OF,251,0.392,44.911,10.022,0.853,0.39,0.463,0.345,0.118,0.379,0.112,0.056,0.008
Cam Disarcina,Jr,Merrimack,OF,218,0.391,38.808,8.506,0.827,0.404,0.423,0.32,0.103,0.365,0.119,0.087,0.0
Cole Freeman,Jr,LSU,INF,264,0.391,46.997,10.301,0.816,0.413,0.403,0.329,0.074,0.363,0.087,0.121,0.004
Antoine Duplantis,Fr,LSU,OF,310,0.391,55.186,12.096,0.822,0.403,0.419,0.327,0.092,0.355,0.081,0.106,0.006
Matt Brown,Sr,Merrimack,INF,157,0.391,27.949,6.126,0.842,0.395,0.447,0.333,0.114,0.373,0.14,0.057,0.019
Chria Sullivan,Fr,Hartford,INF,151,0.391,26.881,5.892,0.827,0.404,0.423,0.317,0.106,0.378,0.166,0.126,0.013
Ryan Mincher,Sr,Penn,INF,137,0.391,24.389,5.346,0.848,0.365,0.483,0.263,0.22,0.299,0.19,0.131,0.036
Quint Heady,Sr,Northern Ky.,OF,202,0.391,35.96,7.882,0.86,0.371,0.489,0.33,0.159,0.398,0.218,0.059,0.035
Fred Smart,Sr,Siena,INF,206,0.391,36.672,8.038,0.852,0.374,0.478,0.278,0.2,0.326,0.214,0.102,0.039
Chris Lewis,Sr,Sacramento St.,OF,253,0.391,45.039,9.872,0.856,0.372,0.484,0.309,0.175,0.333,0.138,0.087,0.028
Ryan Byers,Jr,Southeastern La.,OF,160,0.391,28.483,6.243,0.851,0.362,0.489,0.252,0.237,0.315,0.25,0.138,0.038
Michael Barash,Sr,Texas A&M,C,248,0.391,44.149,9.677,0.839,0.395,0.444,0.324,0.12,0.339,0.093,0.077,0.02
John Jennings,Sr,Massachusetts,INF,195,0.391,34.714,7.609,0.887,0.349,0.538,0.298,0.24,0.307,0.149,0.082,0.046
Dylan Rosa,So,Kent St.,INF,256,0.391,45.573,9.989,0.873,0.355,0.518,0.274,0.244,0.314,0.227,0.105,0.047
Brian Sisler,Sr,Northern Ill.,INF,257,0.391,45.751,10.028,0.816,0.397,0.419,0.288,0.131,0.299,0.074,0.128,0.016
Bobby Romano,So,Fairleigh Dickinson,INF,166,0.391,29.551,6.477,0.845,0.38,0.465,0.303,0.162,0.336,0.133,0.078,0.018
Patrick Mathis,So,Texas,OF,200,0.391,35.604,7.804,0.857,0.38,0.477,0.297,0.18,0.372,0.235,0.12,0.03
Hunter Hope,Jr,Tulane,INF,253,0.391,45.039,9.872,0.863,0.356,0.507,0.267,0.24,0.372,0.34,0.095,0.055
Justin Wall,Sr,DBU,OF,200,0.391,35.604,7.804,0.784,0.42,0.364,0.266,0.098,0.317,0.16,0.21,0.01
Logan Sowers,So,Indiana,OF,191,0.391,34.002,7.453,0.843,0.377,0.466,0.273,0.193,0.303,0.188,0.115,0.042
Dayton Dugas,Fr,Wichita St.,OF,182,0.391,32.4,7.102,0.839,0.379,0.46,0.304,0.156,0.421,0.28,0.088,0.022
Webb Bobo,Jr,Southeastern La.,OF,162,0.391,28.839,6.321,0.866,0.37,0.496,0.281,0.215,0.296,0.173,0.099,0.043
Carson Jackson,So,High Point,INF,241,0.391,42.903,9.404,0.851,0.365,0.486,0.307,0.179,0.357,0.17,0.058,0.025
Matt Jones,Jr,Tennessee Tech,INF,137,0.391,24.389,5.346,0.85,0.38,0.47,0.308,0.162,0.355,0.168,0.073,0.022
Kevin Merrell,So,South Fla.,INF,180,0.391,32.044,7.024,0.818,0.417,0.401,0.32,0.081,0.362,0.122,0.122,0.006
Andrew Calica,Jr,UC Santa Barbara,OF,298,0.39,52.78,11.358,0.783,0.423,0.36,0.252,0.108,0.264,0.077,0.151,0.013
Chris Baker,Jr,Washington,INF,245,0.39,43.393,9.338,0.862,0.371,0.491,0.315,0.176,0.337,0.127,0.057,0.029
Michael Conti,Jr,Fairfield,INF,195,0.39,34.537,7.432,0.814,0.415,0.399,0.335,0.064,0.364,0.092,0.128,0.005
Marc Giacalone,So,Saint Joseph's,INF,254,0.39,44.987,9.681,0.78,0.421,0.359,0.296,0.063,0.379,0.177,0.161,0.0
Moses Charles,Sr,Alcorn,INF,155,0.39,27.452,5.907,0.803,0.413,0.39,0.338,0.052,0.371,0.077,0.103,0.0
Austin Griffin,Jr,UCF,INF,221,0.39,39.142,8.423,0.86,0.371,0.489,0.25,0.239,0.33,0.308,0.136,0.045
Ryne Dean,Sr,Marshall,INF,162,0.39,28.692,6.174,0.829,0.383,0.446,0.288,0.158,0.4,0.284,0.099,0.025
Jason Goldstein,Sr,Illinois,C,199,0.39,35.245,7.584,0.814,0.402,0.412,0.312,0.1,0.338,0.116,0.08,0.02
Josh Huntley,Jr,Brown,C,132,0.39,23.379,5.031,0.823,0.394,0.429,0.312,0.117,0.412,0.212,0.098,0.0
Connar Bastaich,Sr,Longwood,INF,260,0.39,46.049,9.909,0.824,0.408,0.416,0.335,0.081,0.369,0.104,0.077,0.012
Chris Hall,Sr,Tennessee,OF,262,0.39,46.403,9.985,0.783,0.427,0.356,0.307,0.049,0.369,0.141,0.122,0.0
Angel Avalos,Sr,Prairie View,INF,165,0.39,29.224,6.289,0.853,0.394,0.459,0.297,0.162,0.311,0.133,0.085,0.036
Mitch Klug,Sr,Harvard,INF,170,0.39,30.109,6.479,0.821,0.4,0.421,0.286,0.135,0.33,0.147,0.076,0.012
Zeke Dodson,Fr,Lipscomb,INF,235,0.39,41.621,8.956,0.806,0.413,0.393,0.314,0.079,0.369,0.145,0.14,0.009
Tim Mansfield,Sr,High Point,INF,173,0.39,30.64,6.593,0.801,0.41,0.391,0.297,0.094,0.323,0.069,0.162,0.0
Matt Gallier,Jr,McNeese,OF,197,0.39,34.891,7.508,0.797,0.416,0.381,0.29,0.091,0.375,0.223,0.178,0.015
John Fussell,Sr,Stetson,OF,223,0.39,39.496,8.499,0.829,0.39,0.439,0.341,0.098,0.395,0.157,0.072,0.018
Connor Fitzsimons,Sr,Central Conn. St.,C,195,0.39,34.537,7.432,0.824,0.395,0.429,0.321,0.108,0.38,0.159,0.051,0.01
Peyton Maddox,So,VMI,C,231,0.39,40.913,8.804,0.859,0.372,0.487,0.267,0.22,0.307,0.229,0.121,0.048
Greg Deichmann,So,LSU,INF,258,0.39,45.695,9.833,0.87,0.357,0.513,0.288,0.225,0.306,0.159,0.074,0.043
Stephen Born,So,Navy,OF,241,0.39,42.684,9.185,0.823,0.39,0.433,0.31,0.123,0.364,0.154,0.108,0.008
Matt Olive,Jr,Eastern Ky.,C,131,0.39,23.202,4.993,0.807,0.405,0.402,0.29,0.112,0.333,0.145,0.107,0.015
Evan Cassolato,Jr,UC Irvine,OF,130,0.39,23.025,4.955,0.834,0.392,0.442,0.345,0.097,0.429,0.169,0.062,0.0
Jared Barnes,So,South Alabama,C,237,0.389,41.761,8.818,0.847,0.38,0.467,0.292,0.175,0.338,0.173,0.122,0.025
Nick Rotola,Jr,Oral Roberts,INF,289,0.389,50.923,10.752,0.82,0.401,0.419,0.319,0.1,0.357,0.125,0.118,0.01
Seth Dewitt,Jr,Jacksonville,INF,109,0.389,19.206,4.055,0.795,0.413,0.382,0.303,0.079,0.406,0.239,0.092,0.009
Steve Passatempo,Fr,UMass Lowell,INF,215,0.389,37.884,7.999,0.867,0.386,0.481,0.27,0.211,0.298,0.223,0.121,0.051
Mark Contreras,Jr,UC Riverside,INF,227,0.389,39.999,8.446,0.831,0.401,0.43,0.332,0.098,0.406,0.172,0.097,0.004
Denathan Dukes,Jr,Norfolk St.,OF,177,0.389,31.188,6.585,0.788,0.429,0.359,0.29,0.069,0.359,0.164,0.136,0.0
Jacob Robson,Jr,Mississippi St.,OF,221,0.389,38.941,8.222,0.816,0.403,0.413,0.321,0.092,0.395,0.167,0.136,0.005
Trevor Riggs,So,Radford,OF,179,0.389,31.541,6.66,0.88,0.363,0.517,0.258,0.259,0.348,0.324,0.106,0.045
Michael Derenzi,So,Georgetown,OF,217,0.389,38.237,8.074,0.851,0.392,0.459,0.332,0.127,0.422,0.221,0.051,0.014
Brock Lundquist,So,Long Beach St.,OF,243,0.389,42.818,9.041,0.849,0.37,0.479,0.315,0.164,0.344,0.123,0.078,0.012
Trevor Snyder,Fr,Morehead St.,INF,209,0.389,36.827,7.776,0.864,0.354,0.51,0.327,0.183,0.341,0.129,0.043,0.038
Domenic Derenzo,Fr,Oklahoma,C,116,0.388,20.335,4.211,0.902,0.31,0.592,0.243,0.349,0.258,0.259,0.086,0.069
Tate Blackman,So,Ole Miss,INF,268,0.388,46.98,9.728,0.827,0.392,0.435,0.322,0.113,0.362,0.142,0.112,0.011
Zak Kutsulis,Sr,Notre Dame,INF,183,0.388,32.079,6.642,0.855,0.388,0.467,0.315,0.152,0.35,0.148,0.082,0.016
Timmy Robinson,Sr,Southern California,OF,254,0.388,44.526,9.22,0.852,0.366,0.486,0.282,0.204,0.315,0.177,0.118,0.031
Korbin Williams,So,Evansville,OF,227,0.388,39.793,8.24,0.852,0.357,0.495,0.268,0.227,0.377,0.33,0.097,0.044
Mark Osis,So,George Washington,OF,196,0.388,34.358,7.114,0.823,0.403,0.42,0.368,0.052,0.408,0.087,0.056,0.0
Chris Reid,Fr,LSU,INF,206,0.388,36.111,7.477,0.784,0.413,0.371,0.287,0.084,0.324,0.102,0.155,0.005
Dustin Woodcock,So,SIUE,OF,211,0.388,36.988,7.659,0.818,0.384,0.434,0.286,0.148,0.39,0.261,0.095,0.019
Daniel Woodrow,Jr,Creighton,OF,257,0.388,45.051,9.328,0.823,0.393,0.43,0.343,0.087,0.39,0.117,0.074,0.004
Irving Lopez,Jr,FIU,INF,221,0.388,38.741,8.022,0.831,0.394,0.437,0.335,0.102,0.364,0.09,0.068,0.009
Andre Jackson,So,Utah,P,104,0.388,18.231,3.775,0.814,0.423,0.391,0.299,0.092,0.377,0.183,0.125,0.0
Nolan Ramsey,Fr,Alabama A&M,OF,206,0.388,36.111,7.477,0.843,0.364,0.479,0.314,0.165,0.354,0.141,0.039,0.015
Harrison White,Jr,Yale,INF,159,0.388,27.872,5.771,0.844,0.365,0.479,0.293,0.186,0.346,0.182,0.094,0.025
Nate Adams,Sr,Yale,INF,145,0.388,25.418,5.263,0.824,0.386,0.438,0.331,0.107,0.387,0.138,0.069,0.0
Mitchell Kranson,Sr,California,INF,238,0.388,41.721,8.639,0.856,0.382,0.474,0.333,0.141,0.351,0.109,0.063,0.021
Hunter Hargrove,Jr,Texas Tech,INF,119,0.388,20.86,4.319,0.839,0.378,0.461,0.304,0.157,0.309,0.076,0.084,0.017
Tyler Kendrick,Jr,SFA,INF,248,0.388,43.474,9.002,0.829,0.399,0.43,0.338,0.092,0.388,0.121,0.081,0.004
Jeremy Brown,So,Arkansas St.,INF,221,0.388,38.741,8.022,0.797,0.407,0.39,0.294,0.096,0.386,0.204,0.113,0.005
Tyler Walter,Sr,St. Bonaventure,INF,190,0.387,33.134,6.724,0.809,0.395,0.414,0.325,0.089,0.348,0.074,0.095,0.005
Mat Annunziata,So,Hofstra,OF,187,0.387,32.611,6.618,0.86,0.348,0.512,0.28,0.232,0.281,0.134,0.07,0.048
Josh Jyawook,Sr,Evansville,OF,252,0.387,43.946,8.918,0.828,0.381,0.447,0.323,0.124,0.348,0.103,0.075,0.016
Joe Gellenbeck,Jr,Xavier,OF,274,0.387,47.783,9.697,0.866,0.358,0.508,0.285,0.223,0.294,0.157,0.077,0.047
Bryce Greager,Sr,Nevada,INF,280,0.387,48.829,9.909,0.82,0.393,0.427,0.284,0.143,0.315,0.15,0.107,0.021
Willie Abreu,Jr,Miami (FL),OF,269,0.387,46.911,9.52,0.871,0.361,0.51,0.285,0.225,0.331,0.219,0.063,0.045
Austin Guibor,Jr,Fresno St.,OF,262,0.387,45.69,9.272,0.842,0.385,0.457,0.293,0.164,0.32,0.13,0.141,0.027
Connor Deneen,Sr,Navy,OF,200,0.387,34.878,7.078,0.822,0.39,0.432,0.296,0.136,0.32,0.085,0.08,0.005
Darius Sewell,Fr,Georgia St.,INF,138,0.387,24.066,4.884,0.835,0.377,0.458,0.308,0.15,0.415,0.268,0.08,0.022
Jacob Stockton,Sr,La.-Monroe,OF,232,0.387,40.459,8.211,0.836,0.384,0.452,0.287,0.165,0.316,0.138,0.134,0.026
Lewis Guilbeau,So,McNeese,OF,228,0.387,39.761,8.069,0.83,0.395,0.435,0.353,0.082,0.421,0.167,0.039,0.004
Lucas Owens,Sr,UNC Asheville,INF,231,0.386,40.075,7.966,0.779,0.411,0.368,0.281,0.087,0.319,0.108,0.126,0.004
Grant Palmer,Sr,UC Irvine,INF,165,0.386,28.625,5.69,0.809,0.424,0.385,0.315,0.07,0.369,0.133,0.127,0.0
Alex Merritt,Jr,North Florida,C,248,0.386,43.024,8.552,0.85,0.371,0.479,0.316,0.163,0.332,0.113,0.065,0.028
Victor Sorrento,Sr,Sacred Heart,INF,235,0.386,40.768,8.103,0.85,0.366,0.484,0.307,0.177,0.346,0.145,0.064,0.013
Jake Arledge,Jr,Arkansas,OF,136,0.386,23.594,4.69,0.805,0.39,0.415,0.245,0.17,0.304,0.199,0.154,0.015
Kyle Cortopassi,Sr,Santa Clara,INF,226,0.386,39.207,7.793,0.797,0.407,0.39,0.294,0.096,0.346,0.133,0.084,0.004
Zac Willis,Jr,Utah Valley,C,233,0.386,40.421,8.034,0.835,0.369,0.466,0.288,0.178,0.323,0.155,0.082,0.026
Robert Neustrom,Fr,Iowa,OF,173,0.386,30.013,5.966,0.81,0.405,0.405,0.307,0.098,0.387,0.197,0.098,0.006
Chris Clare,Jr,High Point,INF,252,0.386,43.718,8.69,0.833,0.385,0.448,0.345,0.103,0.389,0.131,0.071,0.008
Alex Maloney,Jr,Ball St.,INF,275,0.386,47.708,9.483,0.804,0.396,0.408,0.305,0.103,0.347,0.124,0.124,0.007
Steven Coe,So,UC San Diego,C,161,0.386,27.931,5.552,0.775,0.422,0.353,0.277,0.076,0.317,0.118,0.174,0.006
Jeff Christen,Jr,Evansville,INF,120,0.386,20.818,4.138,0.8,0.4,0.4,0.274,0.126,0.4,0.275,0.15,0.017
Kyle Isbel,Fr,UNLV,INF,255,0.386,44.238,8.793,0.82,0.376,0.444,0.319,0.125,0.384,0.165,0.067,0.004
Adrian Chinnery,Jr,Navy,C,179,0.386,31.053,6.172,0.798,0.402,0.396,0.302,0.094,0.312,0.05,0.101,0.011
Matt Davis,Jr,VCU,INF,267,0.386,46.32,9.207,0.829,0.386,0.443,0.321,0.122,0.363,0.15,0.067,0.022
Tanner Wessling,Jr,UT Martin,C,116,0.386,20.124,4.0,0.852,0.362,0.49,0.29,0.2,0.333,0.216,0.086,0.043
Luke Rasmussen,So,Long Beach St.,OF,242,0.385,41.763,8.125,0.825,0.384,0.441,0.305,0.136,0.357,0.174,0.095,0.021
Buck Mccarthy,Sr,Bryant,C,251,0.385,43.316,8.427,0.845,0.367,0.478,0.278,0.2,0.287,0.135,0.12,0.032
Ryan Dobson,Jr,Fresno St.,INF,114,0.385,19.674,3.828,0.841,0.386,0.455,0.364,0.091,0.404,0.096,0.053,0.0
Marty Costes,Fr,Maryland,OF,226,0.385,39.002,7.588,0.842,0.363,0.479,0.263,0.216,0.283,0.177,0.124,0.04
Dale Wickham,So,Cornell,OF,153,0.385,26.404,5.137,0.853,0.346,0.507,0.29,0.217,0.31,0.131,0.065,0.033
Jason Midkiff,Sr,Saint Peter's,P,167,0.385,28.82,5.607,0.825,0.371,0.454,0.309,0.145,0.379,0.198,0.078,0.018
Vito Friscia,Fr,Hofstra,C,204,0.385,35.205,6.849,0.765,0.436,0.329,0.253,0.076,0.279,0.113,0.206,0.01
Austin Taylor,Sr,UT Martin,INF,237,0.385,40.9,7.957,0.832,0.376,0.456,0.299,0.157,0.359,0.211,0.093,0.025
Jason Agresti,So,Binghamton,C,219,0.385,37.794,7.353,0.849,0.365,0.484,0.28,0.204,0.321,0.196,0.096,0.032
David Garza,So,Tennessee Tech,INF,247,0.385,42.626,8.293,0.839,0.368,0.471,0.295,0.176,0.356,0.198,0.097,0.02
Joseph Collazo,Jr,UTRGV,INF,217,0.385,37.449,7.286,0.789,0.406,0.383,0.306,0.077,0.327,0.074,0.111,0.009
Garrett Benge,So,Oklahoma St.,INF,278,0.385,47.976,9.334,0.818,0.385,0.433,0.292,0.141,0.344,0.169,0.119,0.014
Danny Rafferty,Jr,Bucknell,OF,225,0.385,38.829,7.554,0.825,0.373,0.452,0.294,0.158,0.318,0.107,0.102,0.018
