name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Brett Smith,Sr,Bucknell,OF,230,0.4,43.211,10.321,0.861,0.396,0.465,0.315,0.15,0.368,0.157,0.091,0.013
Pete Derkay,Fr,Tennessee,C,208,0.4,39.077,9.333,0.803,0.447,0.356,0.288,0.068,0.319,0.101,0.178,0.005
Kennie Taylor,So,Duke,OF,155,0.4,29.12,6.955,0.877,0.381,0.496,0.314,0.182,0.348,0.129,0.058,0.019
Rylan Thomas,Fr,UCF,P,256,0.4,48.095,11.487,0.905,0.375,0.53,0.303,0.227,0.416,0.336,0.059,0.055
Vinnie Pasquantino,Fr,Old Dominion,INF,262,0.4,49.222,11.756,0.874,0.401,0.473,0.321,0.152,0.34,0.107,0.111,0.019
Chase Hamilton,Sr,Austin Peay,OF,256,0.4,48.095,11.487,0.924,0.352,0.572,0.284,0.288,0.266,0.152,0.098,0.066
Ellis Bitar,Jr,Cornell,C,122,0.4,22.92,5.474,0.851,0.41,0.441,0.284,0.157,0.355,0.205,0.098,0.016
Bren Spillane,So,Illinois,INF,127,0.4,23.86,5.699,0.878,0.378,0.5,0.295,0.205,0.373,0.252,0.11,0.039
Tristian Clarke,Jr,New Orleans,OF,250,0.4,46.968,11.218,0.893,0.372,0.521,0.293,0.228,0.338,0.212,0.088,0.04
Eric Jones,So,Davidson,C,276,0.4,51.853,12.385,0.864,0.395,0.469,0.322,0.147,0.363,0.159,0.087,0.033
Daniel Keating,Jr,Southern Miss.,OF,190,0.4,35.696,8.526,0.896,0.374,0.522,0.261,0.261,0.301,0.253,0.089,0.058
Mike Carter,Sr,Rutgers,INF,248,0.4,46.592,11.128,0.865,0.395,0.47,0.329,0.141,0.347,0.093,0.081,0.02
Nick Howie,Fr,Eastern Ky.,OF,249,0.4,46.78,11.173,0.871,0.39,0.481,0.29,0.191,0.371,0.237,0.129,0.032
Brett Helmbrecht,Jr,Coppin St.,C,131,0.4,24.611,5.878,0.814,0.443,0.371,0.333,0.038,0.376,0.107,0.168,0.0
Connor Wong,Jr,Houston,INF,306,0.399,57.209,13.451,0.88,0.386,0.494,0.287,0.207,0.312,0.16,0.101,0.039
Jack Gethings,So,Fairfield,INF,253,0.399,47.3,11.121,0.849,0.419,0.43,0.355,0.075,0.385,0.083,0.111,0.004
Mason Mccoy,Sr,Iowa,INF,288,0.399,53.843,12.659,0.866,0.392,0.474,0.328,0.146,0.344,0.087,0.094,0.017
Dean Nevarez,So,San Diego St.,C,180,0.399,33.652,7.912,0.899,0.378,0.521,0.301,0.22,0.351,0.233,0.078,0.05
Josh Greene,Sr,High Point,OF,191,0.399,35.709,8.396,0.875,0.408,0.467,0.29,0.177,0.336,0.199,0.105,0.037
Sam Shaikin,So,Valparaiso,INF,232,0.399,43.374,10.198,0.876,0.405,0.471,0.317,0.154,0.346,0.116,0.112,0.017
Bruce Steel,So,Wake Forest,INF,228,0.399,42.626,10.022,0.906,0.373,0.533,0.264,0.269,0.318,0.272,0.154,0.057
Cj Krowiak,Jr,Binghamton,OF,196,0.399,36.643,8.615,0.868,0.388,0.48,0.326,0.154,0.348,0.092,0.092,0.015
Kevin Donati,So,Albany (NY),INF,218,0.399,40.756,9.582,0.876,0.381,0.495,0.327,0.168,0.392,0.188,0.069,0.018
Ricardo Ramirez,Sr,UIC,INF,245,0.399,45.804,10.769,0.88,0.388,0.492,0.281,0.211,0.318,0.18,0.135,0.037
Vinny Mallaro,Sr,Buffalo,OF,229,0.399,42.813,10.066,0.87,0.393,0.477,0.285,0.192,0.398,0.301,0.1,0.035
Matt Vernon,Sr,Appalachian St.,INF,249,0.399,46.552,10.945,0.886,0.373,0.513,0.316,0.197,0.364,0.185,0.064,0.032
Zach Watson,Fr,LSU,OF,246,0.398,45.766,10.588,0.881,0.374,0.507,0.317,0.19,0.355,0.171,0.069,0.037
Colie Currie,Jr,Western Ky.,OF,239,0.398,44.464,10.287,0.876,0.381,0.495,0.311,0.184,0.36,0.167,0.1,0.021
Mj Hubbs,Sr,Washington,OF,222,0.398,41.301,9.555,0.88,0.383,0.497,0.299,0.198,0.366,0.216,0.117,0.032
Austin Edens,Jr,Samford,INF,254,0.398,47.254,10.932,0.863,0.402,0.461,0.286,0.175,0.327,0.185,0.142,0.035
Keaton Presley,Jr,Central Ark.,OF,297,0.398,55.254,12.783,0.847,0.407,0.44,0.284,0.156,0.307,0.104,0.135,0.013
Cody Bohanek,Sr,UIC,INF,266,0.398,49.487,11.449,0.858,0.41,0.448,0.297,0.151,0.337,0.169,0.098,0.026
Bobby Romano,Jr,Fairleigh Dickinson,INF,195,0.398,36.278,8.393,0.886,0.374,0.512,0.289,0.223,0.307,0.169,0.082,0.046
Lucas Tancas,Jr,Long Beach St.,INF,253,0.398,47.068,10.889,0.878,0.387,0.491,0.304,0.187,0.345,0.178,0.059,0.036
Matthew Koehler,So,Western Caro.,OF,208,0.398,38.696,8.952,0.85,0.399,0.451,0.303,0.148,0.391,0.216,0.125,0.014
Nathan Koslowski,Sr,Jacksonville,OF,292,0.398,54.324,12.568,0.855,0.408,0.447,0.328,0.119,0.364,0.12,0.103,0.014
Drue Galassi,So,Western Ill.,INF,157,0.398,29.208,6.757,0.888,0.369,0.519,0.281,0.238,0.353,0.268,0.121,0.051
Trent Simpson,Jr,Jacksonville St.,INF,239,0.398,44.464,10.287,0.904,0.351,0.553,0.306,0.247,0.372,0.259,0.059,0.05
Mac Caples,Sr,Virginia Tech,OF,197,0.398,36.65,8.479,0.856,0.401,0.455,0.244,0.211,0.302,0.259,0.122,0.046
Kameron Esthay,Jr,Baylor,OF,241,0.398,44.836,10.373,0.874,0.386,0.488,0.283,0.205,0.333,0.216,0.124,0.037
Nick Quintana,Fr,Arizona,INF,250,0.398,46.51,10.76,0.867,0.396,0.471,0.293,0.178,0.362,0.216,0.132,0.024
Josh Finerty,Fr,Bellarmine,DH,214,0.398,39.813,9.211,0.849,0.411,0.438,0.303,0.135,0.336,0.131,0.103,0.019
Jaron Robinson,So,Murray St.,INF,243,0.398,45.208,10.459,0.842,0.416,0.426,0.325,0.101,0.383,0.148,0.107,0.004
Tyler Kaiser,Sr,Rider,INF,203,0.398,37.766,8.737,0.875,0.389,0.486,0.296,0.19,0.346,0.182,0.084,0.03
Scott Schreiber,Jr,Nebraska,OF,253,0.398,47.068,10.889,0.881,0.387,0.494,0.33,0.164,0.378,0.174,0.051,0.028
Wallace Rios Jimenez,Jr,Alcorn,INF,183,0.398,34.045,7.876,0.79,0.448,0.342,0.315,0.027,0.368,0.115,0.186,0.0
Jared Oliva,Jr,Arizona,OF,279,0.397,51.65,11.753,0.878,0.38,0.498,0.321,0.177,0.368,0.151,0.093,0.014
Quincy Nieporte,Sr,Florida St.,INF,300,0.397,55.537,12.637,0.89,0.38,0.51,0.302,0.208,0.306,0.12,0.087,0.037
Roderick Bynum,Jr,Northern Ill.,OF,235,0.397,43.504,9.899,0.849,0.409,0.44,0.3,0.14,0.397,0.221,0.119,0.009
Tyler Harris,Sr,Miami (OH),P,194,0.397,35.914,8.172,0.903,0.361,0.542,0.292,0.25,0.384,0.309,0.098,0.057
Brett Kinneman,So,NC State,OF,241,0.397,44.615,10.152,0.884,0.382,0.502,0.282,0.22,0.358,0.266,0.12,0.041
Bryce Kelley,Fr,Michigan St.,OF,176,0.397,32.582,7.414,0.845,0.409,0.436,0.353,0.083,0.462,0.21,0.097,0.0
Grant Fennell,Jr,Nevada,INF,208,0.397,38.506,8.762,0.865,0.409,0.456,0.328,0.128,0.393,0.163,0.111,0.01
James Outman,So,Sacramento St.,OF,269,0.397,49.799,11.332,0.872,0.379,0.493,0.253,0.24,0.301,0.23,0.138,0.041
Ryan Anderson,So,UC Davis,INF,219,0.397,40.542,9.225,0.88,0.397,0.483,0.313,0.17,0.335,0.123,0.073,0.027
Kyle Marsh,So,UCF,INF,263,0.397,48.688,11.079,0.88,0.373,0.507,0.306,0.201,0.33,0.125,0.084,0.023
Justin Friend,Sr,Troy,INF,221,0.397,40.913,9.31,0.841,0.407,0.434,0.274,0.16,0.374,0.262,0.181,0.023
Esteban Puerta,Sr,Fla. Atlantic,INF,272,0.397,50.354,11.458,0.858,0.397,0.461,0.287,0.174,0.311,0.154,0.132,0.037
Babe Thomas,Sr,Winthrop,C,252,0.397,46.651,10.615,0.879,0.389,0.49,0.29,0.2,0.342,0.218,0.131,0.04
D.J. Porter,Jr,California Baptist,OF,163,0.396,30.026,6.717,0.866,0.38,0.486,0.283,0.203,0.293,0.117,0.129,0.031
Brian Beard,Sr,Norfolk St.,OF,207,0.396,38.131,8.53,0.842,0.396,0.446,0.332,0.114,0.381,0.116,0.034,0.0
Casey Baker,Sr,Stony Brook,OF,226,0.396,41.631,9.313,0.842,0.403,0.439,0.302,0.137,0.312,0.075,0.146,0.018
Liam Scafariello,So,Quinnipiac,INF,207,0.396,38.131,8.53,0.917,0.348,0.569,0.243,0.326,0.333,0.401,0.126,0.077
David Modler,Jr,Utah Valley,INF,138,0.396,25.421,5.687,0.838,0.399,0.439,0.325,0.114,0.412,0.188,0.087,0.0
Doran Turchin,So,Illinois,OF,199,0.396,36.658,8.201,0.867,0.382,0.485,0.275,0.21,0.376,0.291,0.131,0.04
Will Kilgore,Jr,Georgia St.,INF,142,0.396,26.158,5.852,0.876,0.38,0.496,0.261,0.235,0.359,0.31,0.141,0.049
Kole Cottam,So,Kentucky,C,215,0.396,39.605,8.86,0.882,0.377,0.505,0.319,0.186,0.349,0.153,0.07,0.033
Sammy Stevens,Jr,Georgetown,C,176,0.396,32.421,7.253,0.854,0.392,0.462,0.283,0.179,0.316,0.142,0.125,0.023
Ryan Williams,Jr,California Baptist,OF,227,0.396,41.815,9.354,0.888,0.37,0.518,0.283,0.235,0.339,0.247,0.106,0.048
Evan Warden,So,Purdue,INF,243,0.396,44.763,10.014,0.845,0.407,0.438,0.281,0.157,0.314,0.119,0.07,0.016
Kyle Holbrook,Jr,Dartmouth,OF,172,0.396,31.684,7.088,0.856,0.395,0.461,0.329,0.132,0.336,0.076,0.087,0.023
Jackson Mims,So,Charlotte,INF,269,0.396,49.552,11.085,0.879,0.383,0.496,0.319,0.177,0.346,0.123,0.056,0.022
Tony Butler,Sr,Indiana,INF,258,0.396,47.526,10.632,0.857,0.403,0.454,0.314,0.14,0.349,0.12,0.093,0.016
Ryan Gridley,Jr,Mississippi St.,INF,306,0.396,56.368,12.61,0.862,0.405,0.457,0.327,0.13,0.357,0.127,0.069,0.02
Perry Hunt,So,N.C. A&T,INF,171,0.396,31.5,7.047,0.863,0.38,0.483,0.276,0.207,0.315,0.187,0.123,0.035
Michael Toglia,Fr,UCLA,INF,213,0.396,39.236,8.777,0.863,0.38,0.483,0.261,0.222,0.317,0.23,0.155,0.038
Ian Dawkins,Jr,Sacramento St.,OF,291,0.396,53.605,11.992,0.844,0.405,0.439,0.34,0.099,0.368,0.093,0.072,0.01
Cooper Mrowka,So,Massachusetts,INF,198,0.396,36.473,8.159,0.859,0.389,0.47,0.292,0.178,0.381,0.247,0.126,0.03
Chris Thibideau,Sr,North Florida,OF,247,0.396,45.5,10.179,0.879,0.372,0.507,0.317,0.19,0.373,0.194,0.077,0.032
Hunter Beetley,Jr,Eastern Ill.,INF,119,0.396,21.921,4.904,0.863,0.387,0.476,0.311,0.165,0.397,0.235,0.101,0.025
Nick Feight,Jr,UNCW,C,264,0.396,48.631,10.879,0.896,0.36,0.536,0.293,0.243,0.289,0.136,0.08,0.057
Nolan Greckel,Jr,Jacksonville St.,OF,192,0.396,35.368,7.912,0.772,0.453,0.319,0.299,0.02,0.368,0.151,0.198,0.0
Danny Rafferty,Sr,Bucknell,OF,211,0.396,38.868,8.695,0.831,0.417,0.414,0.314,0.1,0.338,0.076,0.142,0.0
Alan Trejo,Jr,San Diego St.,INF,301,0.396,55.447,12.404,0.852,0.412,0.44,0.332,0.108,0.381,0.14,0.093,0.013
Ryan Hooper,Jr,UC Davis,OF,200,0.396,36.842,8.242,0.866,0.39,0.476,0.31,0.166,0.354,0.185,0.065,0.03
Peyton Sockwell,So,North Ala.,INF,211,0.395,38.675,8.502,0.817,0.422,0.395,0.299,0.096,0.356,0.152,0.152,0.009
Tyler Martin,Fr,Ga. Southern,C,215,0.395,39.408,8.663,0.875,0.367,0.508,0.291,0.217,0.343,0.223,0.088,0.042
Alex Merritt,Sr,North Florida,C,257,0.395,47.106,10.355,0.853,0.401,0.452,0.343,0.109,0.363,0.07,0.062,0.008
Kyle Battle,Fr,Old Dominion,OF,200,0.395,36.659,8.059,0.84,0.415,0.425,0.341,0.084,0.367,0.1,0.11,0.01
Brett Pope,Jr,Western Caro.,INF,277,0.395,50.772,11.161,0.859,0.394,0.465,0.342,0.123,0.376,0.119,0.079,0.014
Eli Putnam,Sr,UCF,OF,280,0.395,51.322,11.282,0.871,0.375,0.496,0.315,0.181,0.419,0.264,0.061,0.029
Colin Simpson,So,Oklahoma St.,C,223,0.395,40.874,8.985,0.878,0.386,0.492,0.277,0.215,0.309,0.211,0.13,0.049
Sean Phelan,So,Penn,INF,187,0.395,34.276,7.535,0.863,0.39,0.473,0.323,0.15,0.327,0.07,0.075,0.021
Conor Grammes,Fr,Xavier,INF,261,0.395,47.839,10.516,0.879,0.379,0.5,0.341,0.159,0.383,0.172,0.065,0.027
Ashanti Wheatley,So,Southern U.,OF,132,0.395,24.195,5.319,0.821,0.417,0.404,0.25,0.154,0.343,0.25,0.167,0.015
Travarus Bell,Sr,Grambling,C,215,0.395,39.408,8.663,0.853,0.4,0.453,0.313,0.14,0.336,0.126,0.098,0.023
Kipp Moore,Jr,Murray St.,INF,275,0.395,50.406,11.081,0.865,0.389,0.476,0.286,0.19,0.357,0.233,0.12,0.036
Marcus Carson,Sr,Kentucky,OF,281,0.395,51.505,11.322,0.862,0.388,0.474,0.303,0.171,0.337,0.139,0.064,0.025
Brian Kelly,So,Siena,INF,186,0.395,34.093,7.495,0.846,0.403,0.443,0.323,0.12,0.364,0.151,0.113,0.022
Logan Beaman,Jr,Eastern Ill.,OF,237,0.394,43.223,9.332,0.827,0.418,0.409,0.28,0.129,0.316,0.131,0.186,0.013
Colton Burns,Jr,UC Santa Barbara,INF,223,0.394,40.67,8.781,0.811,0.422,0.389,0.308,0.081,0.38,0.184,0.152,0.013
Hunter Steinmetz,So,Missouri St.,OF,313,0.394,57.084,12.325,0.834,0.409,0.425,0.299,0.126,0.359,0.188,0.144,0.022
Justin Mccarty,Jr,Central Ark.,C,146,0.394,26.627,5.749,0.864,0.39,0.474,0.284,0.19,0.349,0.212,0.13,0.027
Drew Butler,Sr,Campbell,INF,267,0.394,48.695,10.514,0.817,0.419,0.398,0.317,0.081,0.378,0.146,0.124,0.007
Zach Minnick,So,Campbell,C,186,0.394,33.922,7.324,0.849,0.387,0.462,0.294,0.168,0.372,0.226,0.102,0.027
Alex Eliopulos,So,UC San Diego,INF,237,0.394,43.223,9.332,0.856,0.392,0.464,0.321,0.143,0.33,0.08,0.076,0.021
Chris Caffrey,Sr,Southeast Mo. St.,INF,154,0.394,28.086,6.064,0.87,0.37,0.5,0.312,0.188,0.364,0.188,0.065,0.026
Nick Roark,Jr,Oral Roberts,INF,274,0.394,49.971,10.789,0.824,0.42,0.404,0.307,0.097,0.355,0.142,0.128,0.011
P.J. Defilippo,Jr,Sacred Heart,INF,230,0.394,41.947,9.057,0.839,0.396,0.443,0.315,0.128,0.392,0.2,0.109,0.017
Mikey Duarte,Sr,UC Irvine,INF,221,0.394,40.305,8.702,0.842,0.394,0.448,0.32,0.128,0.345,0.086,0.086,0.009
Derek Bangert,Jr,Bradley,INF,183,0.394,33.375,7.206,0.913,0.339,0.574,0.278,0.296,0.365,0.366,0.049,0.077
Richard Cunningham,So,Baylor,OF,193,0.394,35.199,7.6,0.881,0.363,0.518,0.306,0.212,0.356,0.192,0.057,0.026
Kevin Radziewicz,Jr,Fairfield,C,235,0.394,42.859,9.254,0.828,0.417,0.411,0.315,0.096,0.319,0.047,0.077,0.013
Hunter Hearn,So,Sam Houston St.,OF,243,0.394,44.318,9.569,0.842,0.395,0.447,0.326,0.121,0.386,0.16,0.078,0.008
Drake Tucker,Sr,North Ala.,OF,213,0.394,38.846,8.387,0.858,0.394,0.464,0.365,0.099,0.385,0.075,0.047,0.005
Tyler Webb,Jr,Memphis,OF,250,0.393,45.365,9.615,0.858,0.384,0.474,0.305,0.169,0.36,0.184,0.092,0.024
Logan Davidson,Fr,Clemson,INF,292,0.393,52.987,11.231,0.863,0.39,0.473,0.286,0.187,0.313,0.182,0.144,0.041
Austin Wilhite,Fr,Georgia Tech,INF,226,0.393,41.01,8.692,0.837,0.403,0.434,0.338,0.096,0.462,0.239,0.102,0.004
Tyler Post,Sr,Mount St. Mary's,C,185,0.393,33.57,7.115,0.853,0.378,0.475,0.29,0.185,0.326,0.151,0.114,0.027
Cam Hanley,Sr,Northeastern,INF,235,0.393,42.643,9.038,0.856,0.387,0.469,0.316,0.153,0.345,0.128,0.085,0.021
Ryan Newman,So,Texas St.,INF,184,0.393,33.389,7.077,0.871,0.38,0.491,0.296,0.195,0.315,0.147,0.098,0.033
Zeke Dodson,So,Lipscomb,INF,248,0.393,45.002,9.538,0.833,0.403,0.43,0.304,0.126,0.357,0.161,0.141,0.012
Spencer Horwitz,Fr,Radford,C,234,0.393,42.462,9.0,0.866,0.385,0.481,0.311,0.17,0.335,0.137,0.098,0.034
Kyle Cuellar,Fr,UCLA,INF,137,0.393,24.86,5.269,0.834,0.409,0.425,0.319,0.106,0.372,0.153,0.139,0.007
Mark Mckenna,So,Canisius,OF,140,0.393,25.405,5.385,0.839,0.421,0.418,0.328,0.09,0.429,0.221,0.1,0.007
Daniel Robert,Sr,Auburn,INF,263,0.393,47.724,10.115,0.836,0.407,0.429,0.29,0.139,0.367,0.221,0.156,0.019
Ryan Weisenberg,So,Georgetown,INF,144,0.393,26.13,5.538,0.861,0.382,0.479,0.265,0.214,0.281,0.167,0.139,0.042
Andy Bowman,Sr,Memphis,INF,190,0.393,34.478,7.308,0.846,0.405,0.441,0.257,0.184,0.34,0.268,0.179,0.026
Lee Thomas,Fr,UIW,INF,227,0.393,41.192,8.731,0.843,0.405,0.438,0.286,0.152,0.36,0.22,0.145,0.022
Robbie Glendinning,Jr,Missouri,INF,241,0.393,43.732,9.269,0.849,0.386,0.463,0.274,0.189,0.358,0.257,0.145,0.029
Dashawn  Jr. Keirsey,So,Utah,OF,241,0.393,43.732,9.269,0.851,0.39,0.461,0.327,0.134,0.376,0.141,0.079,0.012
Joe Gellenbeck,Sr,Xavier,OF,278,0.393,50.446,10.692,0.861,0.385,0.476,0.271,0.205,0.307,0.209,0.126,0.04
Jordan Knox,Sr,Ark.-Pine Bluff,OF,165,0.393,29.941,6.346,0.848,0.388,0.46,0.302,0.158,0.374,0.188,0.097,0.012
Greg Basalyga,Sr,Bowling Green,INF,191,0.393,34.659,7.346,0.875,0.372,0.503,0.279,0.224,0.342,0.251,0.094,0.042
Wood Myers,Jr,Coastal Carolina,INF,244,0.392,44.053,9.161,0.861,0.385,0.476,0.33,0.146,0.344,0.094,0.078,0.025
Christian Bailey,Jr,ETSU,INF,270,0.392,48.747,10.137,0.858,0.381,0.477,0.337,0.14,0.377,0.141,0.067,0.015
Jake Meyers,Jr,Nebraska,OF,248,0.392,44.775,9.311,0.789,0.44,0.349,0.297,0.052,0.348,0.125,0.157,0.004
Shea Sullivan,Sr,Eastern Ky.,OF,245,0.392,44.234,9.199,0.865,0.376,0.489,0.33,0.159,0.36,0.135,0.073,0.024
Hunter Parker,Jr,ETSU,OF,251,0.392,45.317,9.424,0.845,0.414,0.431,0.355,0.076,0.423,0.139,0.1,0.004
Cesar Trejo,So,UNC Greensboro,INF,247,0.392,44.595,9.274,0.881,0.36,0.521,0.28,0.241,0.331,0.255,0.101,0.049
Vinny Esposito,Jr,Sacramento St.,INF,253,0.392,45.678,9.499,0.88,0.36,0.52,0.3,0.22,0.339,0.198,0.075,0.04
Evan Holland,Jr,N.C. Central,OF,216,0.392,38.998,8.11,0.816,0.417,0.399,0.27,0.129,0.328,0.185,0.176,0.019
Ryan Hall,Jr,William & Mary,INF,254,0.392,45.859,9.537,0.867,0.386,0.481,0.308,0.173,0.382,0.232,0.094,0.024
Alex Crotty,Fr,Mercer,C,110,0.392,19.86,4.13,0.809,0.418,0.391,0.315,0.076,0.384,0.164,0.127,0.009
Randy Taveras,So,Marist,INF,200,0.392,36.109,7.509,0.836,0.4,0.436,0.303,0.133,0.387,0.22,0.09,0.02
Andrew Shaps,Jr,Arizona St.,OF,163,0.392,29.429,6.12,0.858,0.368,0.49,0.299,0.191,0.305,0.086,0.086,0.031
Juan Givan,Sr,Nicholls St.,INF,167,0.392,30.151,6.27,0.824,0.407,0.417,0.326,0.091,0.371,0.12,0.096,0.006
Austin Markmann,Fr,Sacred Heart,INF,166,0.392,29.971,6.233,0.831,0.398,0.433,0.298,0.135,0.376,0.223,0.096,0.024
Eli Lovell,Jr,FGCU,OF,259,0.392,46.761,9.724,0.846,0.398,0.448,0.283,0.165,0.375,0.251,0.135,0.023
Craig Dedelow,Sr,Indiana,OF,271,0.392,48.928,10.175,0.898,0.336,0.562,0.258,0.304,0.257,0.207,0.077,0.07
Brandon Hughes,Jr,Michigan St.,P,225,0.392,40.623,8.448,0.864,0.391,0.473,0.33,0.143,0.35,0.107,0.08,0.022
Zach Rutherford,Jr,Old Dominion,INF,274,0.392,49.47,10.288,0.863,0.391,0.472,0.332,0.14,0.384,0.142,0.077,0.007
Jimmy Titus,Fr,Bryant,INF,243,0.392,43.873,9.124,0.866,0.366,0.5,0.296,0.204,0.322,0.144,0.086,0.033
Demetrius Sims,Jr,Bethune-Cookman,INF,266,0.392,48.025,9.987,0.832,0.402,0.43,0.323,0.107,0.418,0.203,0.079,0.004
Dalton Stark,Jr,A&M-Corpus Christi,OF,237,0.392,42.789,8.898,0.851,0.384,0.467,0.325,0.142,0.412,0.219,0.093,0.013
Nick Vogelmeier,Sr,Western Mich.,INF,262,0.392,47.303,9.837,0.827,0.42,0.407,0.329,0.078,0.388,0.137,0.103,0.008
Alex King,Jr,Saint Louis,INF,230,0.392,41.526,8.636,0.873,0.37,0.503,0.294,0.209,0.327,0.165,0.113,0.035
Austin O'Brien,Sr,Oklahoma,INF,194,0.391,34.848,7.106,0.879,0.356,0.523,0.29,0.233,0.352,0.247,0.062,0.041
Coleman Poje,Sr,Georgia Tech,OF,232,0.391,41.674,8.498,0.876,0.366,0.51,0.275,0.235,0.355,0.284,0.103,0.047
Josh Turnock,So,Eastern Ill.,C,128,0.391,22.993,4.689,0.839,0.422,0.417,0.292,0.125,0.379,0.211,0.164,0.023
Kyle Kasser,Jr,Oregon,INF,258,0.391,46.345,9.451,0.827,0.419,0.408,0.352,0.056,0.378,0.07,0.097,0.004
Mitchel Lacey,Jr,VCU,INF,150,0.391,26.945,5.495,0.841,0.387,0.454,0.3,0.154,0.357,0.187,0.06,0.027
Josh Jung,Fr,Texas Tech,INF,289,0.391,51.913,10.586,0.844,0.391,0.453,0.306,0.147,0.35,0.156,0.125,0.021
Blake Schunk,Jr,High Point,INF,164,0.391,29.459,6.007,0.84,0.402,0.438,0.326,0.112,0.377,0.134,0.104,0.006
Nick Matera,So,Rutgers,C,138,0.391,24.789,5.055,0.874,0.37,0.504,0.293,0.211,0.33,0.188,0.094,0.036
Cameron Thompson,Fr,Kansas St.,OF,261,0.391,46.883,9.56,0.824,0.406,0.418,0.318,0.1,0.378,0.157,0.126,0.008
Cam Johnson,Jr,Davidson,OF,299,0.391,53.709,10.952,0.843,0.385,0.458,0.275,0.183,0.302,0.151,0.144,0.03
Thomas Peter,Sr,Western Ky.,INF,230,0.391,41.315,8.425,0.879,0.352,0.527,0.288,0.239,0.31,0.174,0.043,0.048
Jd Hearn,Sr,UC San Diego,INF,290,0.391,52.093,10.623,0.871,0.393,0.478,0.303,0.175,0.335,0.166,0.124,0.028
Michael Papierski,Jr,LSU,C,230,0.391,41.315,8.425,0.864,0.387,0.477,0.256,0.221,0.288,0.213,0.174,0.048
Mark Donadio,Sr,Fordham,OF,206,0.391,37.004,7.546,0.839,0.393,0.446,0.309,0.137,0.331,0.102,0.087,0.015
Alex Ralph,Jr,Bellarmine,INF,216,0.391,38.8,7.912,0.829,0.407,0.422,0.348,0.074,0.409,0.148,0.093,0.0
Jimmy Hill,Sr,LMU (CA),OF,202,0.391,36.285,7.399,0.841,0.406,0.435,0.294,0.141,0.345,0.168,0.099,0.02
Kurtis Brown,Sr,Richmond,INF,115,0.391,20.657,4.212,0.833,0.4,0.433,0.346,0.087,0.38,0.104,0.078,0.009
Nick Smith,So,South Dakota St.,INF,218,0.391,39.159,7.985,0.822,0.408,0.414,0.34,0.074,0.376,0.092,0.106,0.0
Matt Burkart,Fr,Northern Colo.,INF,102,0.391,18.322,3.736,0.805,0.412,0.393,0.286,0.107,0.442,0.304,0.167,0.01
Jordan Wren,Sr,Ga. Southern,OF,235,0.391,42.213,8.608,0.842,0.383,0.459,0.268,0.191,0.354,0.26,0.111,0.026
Stephen Kerr,Sr,Fla. Atlantic,INF,221,0.391,39.698,8.095,0.84,0.394,0.446,0.269,0.177,0.301,0.167,0.163,0.027
Brett Rodriguez,Fr,Wofford,INF,129,0.391,23.172,4.725,0.825,0.411,0.414,0.293,0.121,0.384,0.202,0.171,0.008
Julian Bury,Fr,Columbia,OF,172,0.39,30.739,6.143,0.828,0.401,0.427,0.333,0.094,0.394,0.134,0.087,0.0
Tre' Gantt,Jr,Ohio St.,OF,260,0.39,46.466,9.286,0.834,0.408,0.426,0.314,0.112,0.383,0.165,0.154,0.008
Cameron Knight,Sr,Little Rock,C,199,0.39,35.564,7.107,0.844,0.407,0.437,0.31,0.127,0.371,0.171,0.111,0.01
Jake Bivens,Jr,Michigan,INF,266,0.39,47.538,9.5,0.769,0.432,0.337,0.273,0.064,0.324,0.12,0.139,0.0
Peyton Maddox,Jr,VMI,C,253,0.39,45.215,9.036,0.861,0.372,0.489,0.291,0.198,0.385,0.273,0.083,0.032
Mitchell Rogers,Jr,McNeese,INF,181,0.39,32.347,6.464,0.875,0.348,0.527,0.302,0.225,0.365,0.249,0.055,0.05
Carson Shaddy,Jr,Arkansas,C,262,0.39,46.823,9.357,0.843,0.393,0.45,0.279,0.171,0.346,0.233,0.099,0.031
Grant Miller,Sr,Western Mich.,INF,259,0.39,46.287,9.25,0.828,0.409,0.419,0.3,0.119,0.311,0.081,0.12,0.019
Sam Grellner,Sr,Oral Roberts,OF,202,0.39,36.1,7.214,0.882,0.361,0.521,0.284,0.237,0.37,0.267,0.069,0.04
John Montgomery,Sr,Eastern Mich.,OF,266,0.39,47.538,9.5,0.874,0.376,0.498,0.289,0.209,0.304,0.165,0.098,0.045
Matt Eppers,Sr,Ball St.,OF,257,0.39,45.93,9.179,0.845,0.385,0.46,0.321,0.139,0.412,0.202,0.093,0.008
Scott Holzwasser,Fr,Northeastern,INF,187,0.39,33.42,6.679,0.845,0.385,0.46,0.26,0.2,0.283,0.176,0.102,0.037
Matt Sinatro,Sr,San Francisco,OF,271,0.39,48.432,9.679,0.815,0.417,0.398,0.314,0.084,0.354,0.111,0.133,0.007
Michael Perri,Jr,San Francisco,INF,235,0.39,41.998,8.393,0.851,0.391,0.46,0.312,0.148,0.332,0.102,0.064,0.021
Jordan Powell,Jr,Rhode Island,OF,232,0.39,41.462,8.286,0.841,0.414,0.427,0.352,0.075,0.399,0.121,0.073,0.009
Matt Byrne,Sr,Iona,INF,149,0.39,26.628,5.321,0.828,0.396,0.432,0.296,0.136,0.37,0.215,0.087,0.02
