name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Christian Del Castillo,So,Seton Hall,OF,179,0.307,17.413,-7.826,0.626,0.318,0.308,0.237,0.071,0.285,0.179,0.095,0.011
Luis Gimenez,Jr,Campbell,INF,246,0.307,23.931,-10.755,0.628,0.333,0.295,0.242,0.053,0.263,0.093,0.073,0.004
Zach Minnick,Jr,Campbell,C,224,0.307,21.791,-9.793,0.654,0.295,0.359,0.222,0.137,0.248,0.188,0.058,0.027
Mason Stewart,Fr,USC Upstate,INF,172,0.307,16.732,-7.52,0.613,0.331,0.282,0.239,0.043,0.296,0.169,0.116,0.0
Jett Manning,Jr,Alabama,INF,207,0.307,20.137,-9.05,0.626,0.324,0.302,0.251,0.051,0.31,0.184,0.082,0.005
Brad Malm,Fr,Albany (NY),INF,188,0.307,18.288,-8.22,0.618,0.319,0.299,0.208,0.091,0.275,0.255,0.117,0.011
Garrett Hodges,So,Kennesaw St.,OF,142,0.307,13.814,-6.208,0.627,0.31,0.317,0.203,0.114,0.272,0.275,0.134,0.021
Nick Zouras,Jr,Illinois St.,C,161,0.307,15.662,-7.039,0.646,0.304,0.342,0.247,0.095,0.288,0.168,0.056,0.012
Conner Leonard,Sr,Appalachian St.,INF,204,0.307,19.845,-8.919,0.642,0.299,0.343,0.215,0.128,0.278,0.255,0.093,0.02
Kyle Oullette,Jr,Memphis,INF,227,0.307,22.082,-9.925,0.649,0.308,0.341,0.264,0.077,0.361,0.282,0.044,0.013
Justin Novak,Sr,Virginia,INF,176,0.307,17.121,-7.695,0.631,0.33,0.301,0.275,0.026,0.302,0.091,0.08,0.0
Brandon Raquet,So,William & Mary,OF,137,0.307,13.327,-5.99,0.675,0.292,0.383,0.208,0.175,0.396,0.46,0.088,0.029
C. Robbins,Fr,Saint Peter's,INF,114,0.306,10.984,-5.09,0.62,0.316,0.304,0.235,0.069,0.312,0.219,0.096,0.0
Dillon Oxyer,Fr,UMES,INF,221,0.306,21.293,-9.868,0.614,0.33,0.284,0.233,0.051,0.277,0.131,0.127,0.0
Rafael Bournigal,Sr,Florida St.,INF,167,0.306,16.09,-7.457,0.612,0.317,0.295,0.189,0.106,0.213,0.144,0.126,0.012
Peyton Sockwell,Jr,North Ala.,INF,219,0.306,21.1,-9.779,0.603,0.329,0.274,0.211,0.063,0.279,0.219,0.137,0.005
Nick Menken,Jr,Virginia Tech,OF,227,0.306,21.871,-10.136,0.651,0.304,0.347,0.246,0.101,0.283,0.181,0.053,0.018
Cam O'Neill,Sr,Holy Cross,INF,183,0.306,17.632,-8.171,0.67,0.29,0.38,0.222,0.158,0.236,0.18,0.093,0.033
Cody Freund,Sr,Chicago St.,C,229,0.306,22.064,-10.225,0.638,0.306,0.332,0.219,0.113,0.24,0.114,0.096,0.013
Daniel Lopez,Jr,Portland,INF,193,0.306,18.595,-8.618,0.666,0.29,0.376,0.224,0.152,0.222,0.119,0.057,0.026
Nick Banman,Sr,Pittsburgh,INF,205,0.306,19.752,-9.153,0.621,0.307,0.314,0.194,0.12,0.265,0.283,0.127,0.02
Eli Gora,Fr,Eastern Mich.,C,105,0.305,10.019,-4.786,0.611,0.324,0.287,0.23,0.057,0.328,0.257,0.105,0.0
Grant Van Scoy,Jr,Illinois,INF,208,0.305,19.847,-9.481,0.626,0.317,0.309,0.234,0.075,0.274,0.159,0.101,0.005
Mason Calloway,So,Savannah St.,OF,149,0.305,14.217,-6.792,0.612,0.336,0.276,0.268,0.008,0.321,0.148,0.087,0.0
Alex Volpi,So,Holy Cross,INF,116,0.305,11.069,-5.287,0.657,0.284,0.373,0.196,0.177,0.283,0.379,0.086,0.043
Mason Nadeau,So,Penn St.,OF,124,0.305,11.832,-5.652,0.602,0.323,0.279,0.202,0.077,0.274,0.242,0.145,0.008
Laurence Hill,Jr,Rhode Island,INF,168,0.305,16.03,-7.658,0.61,0.321,0.289,0.225,0.064,0.337,0.298,0.107,0.0
Nick Ciocco,Sr,Saint Peter's,OF,171,0.305,16.317,-7.794,0.653,0.292,0.361,0.241,0.12,0.281,0.193,0.047,0.023
Armani Smith,So,UC Santa Barbara,INF,186,0.305,17.748,-8.478,0.667,0.285,0.382,0.224,0.158,0.274,0.231,0.059,0.027
Grant Meylan,Sr,Santa Clara,OF,167,0.305,15.935,-7.612,0.585,0.347,0.238,0.215,0.023,0.259,0.138,0.12,0.0
Dillon Cooper,So,NC State,INF,158,0.305,15.076,-7.202,0.615,0.329,0.286,0.256,0.03,0.34,0.228,0.095,0.0
Cole Donaldson,Jr,Southern Miss.,C,199,0.305,18.988,-9.071,0.645,0.312,0.333,0.25,0.083,0.339,0.256,0.09,0.01
Justin Lavey,So,Louisville,INF,245,0.305,23.378,-11.167,0.658,0.298,0.36,0.248,0.112,0.298,0.192,0.073,0.012
Matthew Acosta,So,Southern California,OF,163,0.304,15.402,-7.581,0.66,0.288,0.372,0.263,0.109,0.279,0.11,0.031,0.018
Dominic Foscalina,So,Utah,OF,167,0.304,15.78,-7.767,0.663,0.293,0.37,0.247,0.123,0.264,0.156,0.048,0.024
Yamil Pagan,Sr,Alabama St.,INF,187,0.304,17.669,-8.698,0.635,0.31,0.325,0.236,0.089,0.28,0.182,0.086,0.011
Tyler Robertson,Sr,Western Ky.,INF,191,0.304,18.047,-8.884,0.646,0.304,0.342,0.213,0.129,0.234,0.183,0.11,0.021
Kyle Gerdts,Sr,Savannah St.,INF,164,0.304,15.496,-7.628,0.627,0.317,0.31,0.255,0.055,0.319,0.195,0.091,0.0
Tk Mcwhertor,Jr,Kansas St.,C,148,0.304,13.984,-6.884,0.619,0.324,0.295,0.256,0.039,0.311,0.176,0.095,0.007
Zack Smith,So,Charlotte,C,212,0.304,20.032,-9.86,0.617,0.321,0.296,0.235,0.061,0.288,0.184,0.118,0.009
Wendell Rieves,Jr,Mississippi Val.,INF,195,0.304,18.425,-9.07,0.641,0.297,0.344,0.244,0.1,0.339,0.292,0.062,0.015
Joseph Flynn,Jr,Princeton,P,152,0.304,14.362,-7.07,0.649,0.296,0.353,0.235,0.118,0.267,0.197,0.059,0.026
Turner Brown,Jr,East Carolina,INF,223,0.304,21.071,-10.372,0.646,0.309,0.337,0.23,0.107,0.242,0.126,0.099,0.018
Josh Broughton,Jr,Elon,OF,186,0.303,17.402,-8.824,0.643,0.306,0.337,0.252,0.085,0.297,0.183,0.081,0.016
Jeff Scott,Jr,Bowling Green,C,211,0.303,19.741,-10.01,0.614,0.313,0.301,0.224,0.077,0.31,0.265,0.081,0.009
Michael Calamari,So,Dartmouth,INF,150,0.303,14.034,-7.116,0.674,0.273,0.401,0.246,0.155,0.25,0.12,0.033,0.033
Ryan Malloy,Jr,Lehigh,OF,116,0.303,10.853,-5.503,0.667,0.267,0.4,0.227,0.173,0.262,0.198,0.043,0.026
Jordan Henshaw,Fr,Belmont,INF,171,0.303,15.998,-8.113,0.611,0.31,0.301,0.199,0.102,0.241,0.211,0.135,0.018
Fran Kinsey,Jr,Iona,INF,196,0.303,18.337,-9.299,0.621,0.311,0.31,0.24,0.07,0.283,0.148,0.092,0.0
Rey Gonzalez,Sr,North Florida,C,167,0.303,15.624,-7.923,0.622,0.305,0.317,0.204,0.113,0.234,0.168,0.126,0.018
Brandt Broussard,Jr,LSU,INF,203,0.303,18.992,-9.631,0.626,0.32,0.306,0.26,0.046,0.321,0.172,0.084,0.0
Bobby Head,Fr,Austin Peay,INF,130,0.303,12.163,-6.167,0.599,0.323,0.276,0.21,0.066,0.256,0.2,0.131,0.008
Lorenzo Elion,So,Iowa,INF,153,0.303,14.314,-7.259,0.653,0.301,0.352,0.275,0.077,0.327,0.196,0.026,0.013
Daniel Halevy,Sr,Penn,OF,122,0.303,11.414,-5.788,0.643,0.295,0.348,0.25,0.098,0.293,0.172,0.041,0.008
Brett Owen,Fr,Kansas St.,INF,118,0.302,10.93,-5.708,0.608,0.322,0.286,0.235,0.051,0.324,0.237,0.102,0.0
Acy Owen,Jr,Tulane,C,183,0.302,16.951,-8.852,0.608,0.311,0.297,0.203,0.094,0.255,0.219,0.071,0.011
Ryne Stanley,So,N.C. A&T,C,129,0.302,11.949,-6.24,0.635,0.302,0.333,0.21,0.123,0.275,0.271,0.085,0.023
Jordan Ross,Jr,SIUE,INF,238,0.302,22.045,-11.513,0.611,0.324,0.287,0.254,0.033,0.314,0.176,0.084,0.0
Kevin Mcgowan,Jr,La Salle,INF,142,0.302,13.153,-6.869,0.594,0.324,0.27,0.221,0.049,0.265,0.169,0.113,0.007
Chandler Jenkins,Jr,East Carolina,OF,109,0.302,10.096,-5.273,0.626,0.303,0.323,0.219,0.104,0.264,0.211,0.101,0.018
Colton Neel,Jr,Memphis,OF,213,0.302,19.73,-10.303,0.614,0.315,0.299,0.22,0.079,0.28,0.221,0.117,0.009
Luke Alexander,Jr,Mississippi St.,INF,313,0.302,28.993,-15.14,0.63,0.304,0.326,0.221,0.105,0.243,0.15,0.096,0.019
Kyle Stevens,Jr,Murray St.,INF,109,0.302,10.096,-5.273,0.598,0.312,0.286,0.176,0.11,0.264,0.33,0.147,0.018
Marcus Ragan,Jr,Little Rock,OF,259,0.302,23.991,-12.528,0.619,0.317,0.302,0.254,0.048,0.305,0.158,0.062,0.004
Josh Simon,So,VCU,C,161,0.302,14.913,-7.788,0.612,0.311,0.301,0.211,0.09,0.281,0.236,0.087,0.006
Mark Glover,So,Lafayette,INF,131,0.302,12.134,-6.337,0.611,0.313,0.298,0.219,0.079,0.304,0.26,0.092,0.008
Jared Gillis,So,Delaware St.,INF,172,0.302,15.932,-8.32,0.61,0.314,0.296,0.23,0.066,0.26,0.122,0.087,0.006
Bryan Hart,So,Bryant,INF,109,0.302,10.096,-5.273,0.688,0.275,0.413,0.217,0.196,0.263,0.275,0.073,0.046
Mike Nyisztor,Fr,Rutgers,INF,219,0.301,20.082,-10.797,0.611,0.32,0.291,0.249,0.042,0.292,0.142,0.068,0.0
Tom Ryan,Jr,Fairfield,INF,176,0.301,16.139,-8.677,0.589,0.33,0.259,0.231,0.028,0.274,0.142,0.119,0.0
Derek Parola,Jr,Illinois St.,INF,211,0.301,19.348,-10.403,0.653,0.289,0.364,0.235,0.129,0.265,0.185,0.071,0.024
Dylan Watts,Fr,Kansas St.,OF,141,0.301,12.929,-6.952,0.61,0.319,0.291,0.239,0.052,0.326,0.227,0.099,0.0
Mark Tumosa,So,UMass Lowell,INF,191,0.301,17.514,-9.417,0.617,0.304,0.313,0.202,0.111,0.242,0.194,0.099,0.016
Jordan Mcgowan,So,Alcorn,OF,126,0.301,11.554,-6.212,0.633,0.317,0.316,0.299,0.017,0.321,0.079,0.032,0.0
Daniel Page,Jr,Hofstra,INF,135,0.301,12.379,-6.656,0.576,0.319,0.257,0.152,0.105,0.304,0.43,0.141,0.015
Trevor Hafner,So,Ohio,INF,221,0.301,20.265,-10.896,0.612,0.312,0.3,0.226,0.074,0.28,0.186,0.104,0.005
Casey Schmitt,Fr,San Diego St.,INF,202,0.3,18.335,-10.147,0.643,0.297,0.346,0.264,0.082,0.299,0.144,0.054,0.005
Julius Saporito,Sr,Quinnipiac,OF,144,0.3,13.071,-7.233,0.645,0.292,0.353,0.256,0.097,0.34,0.264,0.042,0.014
Carson Shrode,Jr,UT Martin,OF,202,0.3,18.335,-10.147,0.655,0.277,0.378,0.205,0.173,0.313,0.396,0.079,0.035
Jake Mckenzie,Sr,Texas,P,187,0.3,16.974,-9.393,0.627,0.316,0.311,0.252,0.059,0.311,0.16,0.091,0.0
Nick Evarts,Jr,Purdue,INF,103,0.3,9.349,-5.174,0.615,0.311,0.304,0.25,0.054,0.295,0.136,0.058,0.0
Griffin Barnes,Jr,Grand Canyon,C,143,0.3,12.98,-7.183,0.639,0.308,0.331,0.285,0.046,0.336,0.14,0.035,0.0
Kevin Welsh,So,Rutgers,INF,203,0.3,18.426,-10.197,0.609,0.32,0.289,0.243,0.046,0.294,0.148,0.108,0.0
Jayson Gonzalez,Fr,Vanderbilt,INF,150,0.3,13.615,-7.535,0.642,0.287,0.355,0.225,0.13,0.338,0.373,0.073,0.033
Taylor Travess,Sr,Oregon,OF,143,0.3,12.98,-7.183,0.604,0.322,0.282,0.231,0.051,0.3,0.21,0.133,0.0
Rich Ciufo,So,Brown,INF,155,0.3,14.069,-7.786,0.63,0.297,0.333,0.241,0.092,0.294,0.194,0.058,0.013
Zach Jarosz,So,Butler,INF,231,0.3,20.967,-11.604,0.575,0.333,0.242,0.227,0.015,0.284,0.169,0.126,0.0
Benjamin Sems,So,Kansas,INF,203,0.299,18.237,-10.386,0.658,0.281,0.377,0.24,0.137,0.288,0.222,0.049,0.02
Johnathan Fleek,Sr,Western Ill.,INF,207,0.299,18.596,-10.591,0.592,0.324,0.268,0.226,0.042,0.292,0.193,0.092,0.0
Riley Smith,Jr,Appalachian St.,C,209,0.299,18.776,-10.693,0.622,0.292,0.33,0.198,0.132,0.246,0.22,0.105,0.014
Curtis Robison,Fr,Penn St.,OF,150,0.299,13.476,-7.674,0.609,0.3,0.309,0.179,0.13,0.22,0.22,0.14,0.013
Brett Rasso,Sr,Saint Mary's (CA),OF,196,0.299,17.608,-10.028,0.601,0.321,0.28,0.227,0.053,0.281,0.153,0.087,0.0
Dallas Tessar,So,North Carolina,INF,140,0.299,12.577,-7.163,0.623,0.307,0.316,0.231,0.085,0.298,0.236,0.093,0.014
Raff Libuano,Fr,North Florida,OF,127,0.299,11.409,-6.498,0.639,0.291,0.348,0.243,0.105,0.281,0.157,0.055,0.008
Colin Brophy,Fr,George Washington,OF,214,0.299,19.225,-10.949,0.622,0.299,0.323,0.228,0.095,0.301,0.252,0.051,0.014
Ryan Hernandez,So,Saint Louis,C,140,0.299,12.577,-7.163,0.653,0.279,0.374,0.211,0.163,0.309,0.371,0.064,0.036
Aaron Levy,Fr,Ohio,INF,211,0.299,18.956,-10.795,0.642,0.289,0.353,0.23,0.123,0.309,0.294,0.071,0.024
Ronnie Krsolovic,Jr,Oakland,INF,112,0.299,10.062,-5.73,0.618,0.295,0.323,0.202,0.121,0.281,0.295,0.089,0.018
David Vaccaro,Sr,St. Bonaventure,OF,174,0.298,15.47,-9.064,0.615,0.299,0.316,0.228,0.088,0.299,0.23,0.063,0.006
Braxton Fulford,Fr,Texas Tech,C,108,0.298,9.602,-5.626,0.588,0.315,0.273,0.193,0.08,0.271,0.259,0.12,0.009
Randy Bednar,Fr,Maryland,OF,162,0.298,14.403,-8.439,0.648,0.272,0.376,0.208,0.168,0.258,0.284,0.074,0.037
Tucker Maxwell,So,Georgia,OF,146,0.298,12.98,-7.606,0.618,0.308,0.31,0.216,0.094,0.299,0.267,0.11,0.014
Tyler Bruno,So,Villanova,OF,176,0.298,15.648,-9.168,0.638,0.29,0.348,0.241,0.107,0.322,0.256,0.068,0.006
Jason Allbery,So,Creighton,OF,213,0.298,18.937,-11.096,0.601,0.315,0.286,0.223,0.063,0.255,0.122,0.108,0.0
Jakob Nunez,Jr,UT Arlington,C,113,0.298,10.046,-5.887,0.629,0.31,0.319,0.213,0.106,0.257,0.23,0.097,0.018
Jack Yalowitz,Jr,Illinois,OF,234,0.298,20.804,-12.19,0.621,0.299,0.322,0.216,0.106,0.248,0.179,0.081,0.017
Drew Beck,Jr,Appalachian St.,INF,220,0.298,19.56,-11.46,0.587,0.309,0.278,0.193,0.085,0.236,0.191,0.086,0.009
Ryan Lever,Jr,Massachusetts,INF,190,0.298,16.892,-9.898,0.61,0.316,0.294,0.259,0.035,0.317,0.174,0.084,0.0
Alejandro Toral,Fr,Miami (FL),INF,118,0.297,10.381,-6.257,0.559,0.322,0.237,0.161,0.076,0.259,0.339,0.169,0.008
Austin Gauthier,Fr,Hofstra,INF,196,0.297,17.243,-10.393,0.607,0.306,0.301,0.217,0.084,0.293,0.255,0.117,0.01
Jonathan Schiffer,Fr,Washington,INF,181,0.297,15.924,-9.597,0.602,0.315,0.287,0.242,0.045,0.268,0.116,0.061,0.006
Yeager Taylor,Jr,UC Riverside,INF,123,0.297,10.821,-6.522,0.599,0.325,0.274,0.226,0.048,0.324,0.293,0.106,0.008
Jd Davis,So,The Citadel,INF,110,0.297,9.677,-5.833,0.547,0.327,0.22,0.146,0.074,0.211,0.236,0.191,0.0
Alec Burleson,Fr,East Carolina,INF,119,0.297,10.469,-6.31,0.601,0.319,0.282,0.252,0.03,0.283,0.109,0.092,0.0
Drew Thomas,Jr,Coppin St.,OF,103,0.297,9.062,-5.461,0.57,0.32,0.25,0.175,0.075,0.224,0.233,0.136,0.01
Frankie Perrone,Sr,Eastern Ill.,OF,112,0.297,9.853,-5.939,0.645,0.277,0.368,0.189,0.179,0.23,0.286,0.08,0.036
Matt Anderson,So,Ga. Southern,C,176,0.297,15.484,-9.332,0.628,0.295,0.333,0.224,0.109,0.298,0.256,0.08,0.011
Luke Manzo,Jr,Col. of Charleston,INF,214,0.297,18.827,-11.347,0.612,0.313,0.299,0.241,0.058,0.284,0.131,0.075,0.0
Price Visintainer,Sr,UAB,INF,212,0.297,18.651,-11.241,0.605,0.311,0.294,0.246,0.048,0.28,0.113,0.057,0.0
Christian Molfetta,Jr,Stanford,C,103,0.296,8.966,-5.557,0.582,0.311,0.271,0.188,0.083,0.238,0.204,0.117,0.01
Spencer Myers,Fr,Notre Dame,INF,102,0.296,8.879,-5.503,0.585,0.324,0.261,0.239,0.022,0.304,0.186,0.108,0.0
Aharon Modlin,So,Pepperdine,INF,162,0.296,14.102,-8.74,0.581,0.321,0.26,0.214,0.046,0.257,0.154,0.099,0.006
Ryan Bonshak,Sr,Lehigh,C,172,0.296,14.972,-9.28,0.57,0.326,0.244,0.2,0.044,0.236,0.163,0.128,0.006
Aaron Funk,Jr,UT Arlington,OF,119,0.296,10.359,-6.42,0.586,0.328,0.258,0.196,0.062,0.286,0.294,0.134,0.008
Billy Edwards,Fr,UT Martin,INF,133,0.296,11.577,-7.176,0.598,0.316,0.282,0.214,0.068,0.275,0.203,0.105,0.0
Nick Warren,Sr,Fresno St.,INF,116,0.296,10.097,-6.259,0.625,0.302,0.323,0.242,0.081,0.315,0.233,0.095,0.009
Andrew Zitel,Jr,West Virginia,INF,134,0.296,11.664,-7.23,0.61,0.306,0.304,0.235,0.069,0.313,0.231,0.09,0.007
Erik Rodriguez,Jr,Marshall,OF,154,0.296,13.405,-8.309,0.625,0.312,0.313,0.244,0.069,0.316,0.208,0.084,0.006
Davis Delorefice,Fr,Utah,INF,148,0.296,12.883,-7.985,0.597,0.318,0.279,0.248,0.031,0.36,0.277,0.068,0.0
Jordan Schulefand,Fr,Richmond,INF,124,0.295,10.678,-6.806,0.597,0.306,0.291,0.214,0.077,0.3,0.274,0.097,0.008
Tyler Villaroman,So,San Francisco,OF,180,0.295,15.501,-9.879,0.58,0.322,0.258,0.232,0.026,0.276,0.139,0.083,0.0
Ezekiel Bear,So,Prairie View,DH,181,0.295,15.587,-9.934,0.635,0.287,0.348,0.234,0.114,0.278,0.171,0.072,0.011
Jalen Atterbury,Jr,Savannah St.,INF,147,0.295,12.659,-8.068,0.619,0.293,0.326,0.237,0.089,0.312,0.252,0.048,0.014
Andrew Cassard,So,Towson,OF,160,0.295,13.779,-8.781,0.577,0.325,0.252,0.237,0.015,0.306,0.194,0.1,0.0
Edward Haus,Jr,Saint Mary's (CA),OF,235,0.295,20.237,-12.898,0.62,0.306,0.314,0.271,0.043,0.3,0.098,0.055,0.0
Josh Arndt,Jr,Cornell,INF,125,0.295,10.765,-6.86,0.64,0.272,0.368,0.231,0.137,0.281,0.216,0.048,0.016
Blake Thomas,Sr,Lipscomb,INF,223,0.294,18.996,-12.447,0.6,0.309,0.291,0.233,0.058,0.289,0.175,0.094,0.004
Ian Ostberg,Fr,Quinnipiac,INF,192,0.294,16.356,-10.716,0.613,0.312,0.301,0.283,0.018,0.345,0.188,0.052,0.0
Jake Davison,Sr,Dixie St.,C,188,0.294,16.015,-10.493,0.627,0.303,0.324,0.259,0.065,0.267,0.048,0.037,0.005
Carlton Peppers,Sr,Alabama A&M,OF,202,0.294,17.208,-11.274,0.613,0.307,0.306,0.241,0.065,0.286,0.163,0.094,0.005
Dan Lowndes,Sr,Siena,OF,127,0.294,10.819,-7.088,0.599,0.307,0.292,0.239,0.053,0.286,0.165,0.079,0.008
Dillon Sears,Fr,Western Ill.,INF,163,0.294,13.885,-9.098,0.597,0.307,0.29,0.217,0.073,0.29,0.233,0.092,0.006
Addison Fugitt,So,Southern Ill.,OF,218,0.294,18.571,-12.167,0.599,0.303,0.296,0.21,0.086,0.31,0.317,0.11,0.014
Keaton Glover,So,Pacific,OF,162,0.294,13.8,-9.042,0.63,0.29,0.34,0.234,0.106,0.283,0.198,0.056,0.019
Jeff Wehler,Fr,Youngstown St.,INF,237,0.294,20.189,-13.228,0.62,0.291,0.329,0.241,0.088,0.284,0.173,0.068,0.008
Jack Reisinger,Sr,Seattle U,C,110,0.293,9.268,-6.242,0.611,0.291,0.32,0.23,0.09,0.272,0.173,0.064,0.009
Brennan Breaud,Jr,Southeastern La.,INF,254,0.293,21.401,-14.413,0.597,0.315,0.282,0.23,0.052,0.259,0.118,0.091,0.004
Bryce Macy,Sr,California Baptist,C,172,0.293,14.492,-9.76,0.629,0.285,0.344,0.201,0.143,0.234,0.227,0.093,0.029
Blake Rapoport,So,Lehigh,INF,114,0.293,9.605,-6.469,0.579,0.316,0.263,0.222,0.041,0.286,0.193,0.114,0.0
Bailey Montoya,Jr,Dayton,C,156,0.293,13.144,-8.852,0.593,0.308,0.285,0.234,0.051,0.301,0.231,0.077,0.006
Colin Ridley,Jr,Maine,OF,134,0.293,11.29,-7.604,0.616,0.291,0.325,0.233,0.092,0.302,0.254,0.06,0.015
Santino Rivera,Fr,Long Beach St.,INF,202,0.293,17.02,-11.462,0.541,0.332,0.209,0.19,0.019,0.248,0.183,0.149,0.0
Matt Tarantino,Sr,Pacific,INF,210,0.293,17.694,-11.916,0.635,0.276,0.359,0.234,0.125,0.286,0.21,0.048,0.014
Jace Mckinney,Jr,Portland,INF,147,0.293,12.386,-8.341,0.627,0.299,0.328,0.246,0.082,0.273,0.102,0.068,0.0
Jake Ortega,Jr,CSU Bakersfield,C,181,0.293,15.25,-10.271,0.598,0.309,0.289,0.245,0.044,0.307,0.188,0.083,0.0
Bradley Gneiting,So,Rice,OF,221,0.293,18.621,-12.54,0.596,0.312,0.284,0.247,0.037,0.314,0.195,0.09,0.0
Ty Russ,Sr,Florida A&M,OF,113,0.292,9.416,-6.517,0.588,0.319,0.269,0.247,0.022,0.299,0.168,0.097,0.0
Adam Oviedo,Fr,TCU,INF,231,0.292,19.248,-13.323,0.573,0.316,0.257,0.228,0.029,0.324,0.26,0.113,0.0
Grey Epps,Fr,Southern Ill.,INF,156,0.292,12.999,-8.997,0.589,0.308,0.281,0.23,0.051,0.31,0.244,0.077,0.006
Jack Chernow,Fr,Columbia,INF,132,0.292,10.999,-7.613,0.613,0.303,0.31,0.259,0.051,0.315,0.182,0.068,0.008
Ryan Steckline,Fr,Monmouth,P,101,0.292,8.416,-5.825,0.617,0.287,0.33,0.258,0.072,0.329,0.208,0.03,0.0
Sam Troyer,Jr,Evansville,INF,158,0.292,13.165,-9.113,0.599,0.304,0.295,0.22,0.075,0.278,0.209,0.101,0.013
Tyler Powers,Fr,Purdue,INF,135,0.292,11.249,-7.786,0.581,0.326,0.255,0.235,0.02,0.289,0.148,0.141,0.0
Turner Davis,So,Savannah St.,C,111,0.292,9.249,-6.402,0.59,0.297,0.293,0.212,0.081,0.309,0.279,0.081,0.0
Anthony Jones,Jr,Houston Baptist,OF,158,0.292,13.165,-9.113,0.624,0.291,0.333,0.257,0.076,0.318,0.209,0.019,0.013
Logan Harvey,Jr,Wake Forest,C,192,0.292,15.999,-11.073,0.576,0.312,0.264,0.215,0.049,0.289,0.229,0.125,0.0
Jp Radvany,Jr,Villanova,DH,146,0.292,12.166,-8.42,0.625,0.274,0.351,0.198,0.153,0.265,0.308,0.082,0.027
Sean Mcdermott,Jr,Mercer,INF,109,0.292,9.082,-6.287,0.602,0.294,0.308,0.198,0.11,0.254,0.257,0.055,0.018
Paul Russo,Sr,South Alabama,INF,209,0.292,17.415,-12.054,0.625,0.287,0.338,0.251,0.087,0.315,0.225,0.043,0.014
Cameron Eden,So,California,INF,173,0.292,14.415,-9.978,0.598,0.306,0.292,0.247,0.045,0.314,0.214,0.087,0.0
Connor Brumfield,Jr,Missouri,OF,196,0.291,16.149,-11.487,0.582,0.316,0.266,0.221,0.045,0.292,0.219,0.128,0.005
Kevin Doody,So,Maine,INF,199,0.291,16.397,-11.662,0.614,0.307,0.307,0.278,0.029,0.331,0.146,0.055,0.0
Tyler Tolbert,So,UAB,INF,232,0.291,19.116,-13.596,0.575,0.315,0.26,0.23,0.03,0.313,0.233,0.099,0.0
Sam Taylor,Jr,Northwestern St.,INF,198,0.291,16.314,-11.604,0.608,0.293,0.315,0.236,0.079,0.276,0.157,0.061,0.01
Jacob Almendarez,Jr,Texas St.,OF,153,0.291,12.606,-8.967,0.596,0.307,0.289,0.252,0.037,0.296,0.137,0.059,0.0
Noah Bridges,Fr,UNCW,OF,222,0.291,18.292,-13.01,0.615,0.302,0.313,0.247,0.066,0.395,0.333,0.077,0.0
Johnny Zega,So,Monmouth,INF,168,0.291,13.842,-9.846,0.568,0.304,0.264,0.188,0.076,0.257,0.232,0.113,0.0
Tyler Stockwell,So,Rider,C,124,0.291,10.217,-7.267,0.575,0.315,0.26,0.221,0.039,0.267,0.161,0.089,0.0
Darren Baker,Fr,California,INF,186,0.291,15.326,-10.9,0.622,0.296,0.326,0.273,0.053,0.297,0.097,0.038,0.005
Devin Hager,So,Eastern Mich.,INF,177,0.291,14.584,-10.373,0.59,0.322,0.268,0.254,0.014,0.357,0.232,0.096,0.0
Seth Watts,Fr,Abilene Christian,INF,169,0.291,13.925,-9.904,0.603,0.308,0.295,0.237,0.058,0.352,0.278,0.095,0.006
Cody Doyle,Sr,Sacred Heart,C,177,0.291,14.584,-10.373,0.576,0.311,0.265,0.212,0.053,0.238,0.119,0.113,0.006
Justin Walker,Fr,Indiana,INF,120,0.29,9.776,-7.144,0.646,0.275,0.371,0.248,0.123,0.273,0.15,0.05,0.017
K.J. Bryant,Jr,Col. of Charleston,OF,149,0.29,12.138,-8.871,0.621,0.295,0.326,0.264,0.062,0.333,0.201,0.06,0.0
Dane Tofteland,Jr,Indiana St.,INF,115,0.29,9.368,-6.847,0.603,0.287,0.316,0.194,0.122,0.23,0.209,0.087,0.017
Dane Simon,Fr,Nicholls St.,OF,153,0.29,12.464,-9.109,0.581,0.307,0.274,0.21,0.064,0.275,0.216,0.098,0.007
Andrew Bladt,Jr,Presbyterian,INF,182,0.29,14.827,-10.835,0.572,0.308,0.264,0.188,0.076,0.274,0.275,0.11,0.005
Jacob Jablonski,Fr,Arkansas St.,INF,130,0.29,10.59,-7.74,0.58,0.3,0.28,0.187,0.093,0.271,0.285,0.131,0.008
Josh Hollander,Jr,Kent St.,INF,194,0.29,15.804,-11.55,0.606,0.294,0.312,0.231,0.081,0.277,0.191,0.082,0.01
Phil Velez,Sr,South Dakota St.,OF,127,0.289,10.228,-7.679,0.601,0.299,0.302,0.226,0.076,0.288,0.213,0.094,0.008
Mark Pena,Sr,CSU Bakersfield,OF,135,0.289,10.872,-8.163,0.547,0.319,0.228,0.202,0.026,0.256,0.178,0.096,0.0
Brandon Moore,Fr,Alabama A&M,OF,111,0.289,8.939,-6.712,0.572,0.315,0.257,0.248,0.009,0.305,0.171,0.063,0.0
Nick Heidenthal,Jr,Chicago St.,INF,160,0.289,12.886,-9.674,0.552,0.312,0.24,0.178,0.062,0.276,0.331,0.106,0.012
